,Date,Tweet
1393,2022-05-06 10:01:04+00:00,"“Both the Xinjiang crackdown and the Shanghai lockdown are political campaigns that can be explained only through the governing rationale of the ruling Communist Party: Do whatever it takes to achieve the leadership’s goal,” @liyuan6 writes.
https://t.co/w28toGvuFk"
1394,2022-05-06 09:28:04+00:00,"Do you use peat in your garden? Peat that is harvested today can be hundreds to thousands of years old. 

Here’s why that’s an issue.
https://t.co/N5yLCK4uMF"
1395,2022-05-06 09:06:32+00:00,"John Lee, a Beijing loyalist who built his career working closely with China’s security services, is set to become Hong Kong’s next leader. 

He is running unopposed in an election on Sunday. https://t.co/d2h2oU8ce4"
1396,2022-05-06 09:00:08+00:00,"“It’s a conflict that never ends.” Cartels are muscling in on Mexico’s lime and avocado industries, posing a new threat to the U.S. as they move into mainstream trade. https://t.co/EOp8gkJJvP https://t.co/gOGpP03Di5"
1397,2022-05-06 08:46:05+00:00,"Frank Langella, who was fired in April from his role in a Netflix mini-series after a misconduct investigation, said that his dismissal followed a love scene in which the actress playing his wife accused him of touching her leg — an act not in the script.
https://t.co/pg2lY5EPpz"
1398,2022-05-06 08:29:04+00:00,"A London play that imagines what might happen if Donald Trump runs in the 2024 election has British theatergoers laughing. But many Americans in the audience said they didn’t find the prospect as funny.
https://t.co/0luKtmYWCR"
1399,2022-05-06 08:14:02+00:00,"Prime Minister Boris Johnson suffered losses in early results from local elections in Britain. The results are being watched as a test of the damage to him and his Conservative Party after a scandal over lockdown-breaking parties.

Follow updates.
https://t.co/AeDxJ2RZp1"
1400,2022-05-06 08:00:13+00:00,"China’s “dynamic zero Covid” policies have left European companies considerably less willing to continue investing in the country, a new survey has warned. https://t.co/GfXbOxokl4"
1401,2022-05-06 07:30:14+00:00,Here's a look at some of the highlights worth watching from late-night TV. https://t.co/SXhATgnPpH
1402,2022-05-06 07:00:08+00:00,"A race is on to buy land in Scotland — not to build on or extract from — but to sell carbon credits by restoring its precious, carbon-storing peatlands.
https://t.co/RWy82tVHoW"
1403,2022-05-06 06:40:02+00:00,"The top UN human rights official said that her staff had documented scores of cases of Russian forces targeting male civilians around Kyiv.

Some were beaten or executed, and some were taken to detention camps inside Russia and Belarus, the official said. https://t.co/1OrHwObsIz"
1404,2022-05-06 06:02:09+00:00,"Bad Bunny is back 🐰 He just dropped a surprise new album, ""Un Verano Sin Ti.""

""I’m never going to make a record that’s the same as another,"" he said in an exclusive interview. #UnVeranoSinTi is inspired by a spectrum of Caribbean music. https://t.co/K0rm0U9I2e https://t.co/0bzSKUUENg"
1405,2022-05-06 05:53:38+00:00,Prime Minister Boris Johnson of Britain suffered significant losses in early results from local UK elections on Thursday. The races were being watched as a test of the damage to him and the Conservative Party from a scandal over lockdown-breaking parties. https://t.co/uwvQGxeICJ
1406,2022-05-06 05:22:07+00:00,"Rudy Giuliani, who helped lead Donald Trump’s effort to overturn the results of the 2020 election, pulled out of a scheduled Friday interview with the House committee investigating the Jan. 6 attack after the panel refused to let him record the session. https://t.co/HTUhra2oiQ"
1407,2022-05-06 05:00:15+00:00,"To break the monotony of chicken- and moose-based soups and stews, residents of remote Alaskan villages are increasingly using food-delivery services, with the help of bush pilots. They can pay anywhere from $10 to $30 just to get their food to the plane. https://t.co/gffs4vr7c2"
1408,2022-05-06 04:14:25+00:00,"Surprise 🐰 Bad Bunny just released a new album, ""Un Verano Sin Ti.""

""The album is very Caribbean, in every sense: with its reggaeton, its mambo, with all those rhythms,"" he said in an exclusive interview. ""And I like it that way."" https://t.co/QOagkVhoDZ https://t.co/T12S8G0QA5"
1409,2022-05-06 03:40:04+00:00,"The WNBA star Liz Cambage is finally where she wants to be: in Los Angeles, playing for the Sparks. “I had been living someone else’s dream,” she said. “But now I’ve realized that this has always been my dream, being here in LA and playing here.” https://t.co/LcCNYe38bn"
1410,2022-05-06 03:30:07+00:00,"As conservatives see an opening to look at old precedents, Gov. Greg Abbott of Texas may target a 1982 Supreme Court decision requiring schools to educate all children. https://t.co/28WFB0NS8P"
1411,2022-05-06 03:10:02+00:00,Gov. Roy Cooper of North Carolina signed an executive order on Wednesday that provided an extra paid vacation day for state employees receiving their first coronavirus booster shots. https://t.co/RI4l0ZGzGq
1412,2022-05-06 03:00:09+00:00,"The State Legislature in Louisiana advanced a proposal that would classify abortion as homicide, going further than anti-abortion measures in other states by making it possible for prosecutors to bring criminal cases against women who end a pregnancy. https://t.co/WdrkLeszw3"
1413,2022-05-06 02:40:07+00:00,"Should you use peat in your garden? Do more than mosquitos live in a swamp? Why are bogs so important to the future of the planet? We convened a group of scientists to help us answer these questions.
https://t.co/6xbfJe6t0X"
1414,2022-05-06 02:30:09+00:00,"The man who is accused of attacking the comedian Dave Chappelle onstage late Tuesday night at the Hollywood Bowl will not be charged with a felony, prosecutors said Thursday. https://t.co/nTqucGHfDp"
1415,2022-05-06 02:00:15+00:00,"Jill Biden is leaving late Thursday for Eastern Europe, where she will visit with Ukrainian refugees displaced by the Russian invasion and tour the Slovakian border with Ukraine. https://t.co/NOU00rAjsl"
1416,2022-05-06 01:40:07+00:00,"One Dirty Shirley demo on TikTok has 6.4 million views. In other videos, the drink has been memed, mocked, riffed on and, in one case, dubbed “the new espresso martini,” which was the summer drink of 2021. https://t.co/0fgdWAemP7"
1417,2022-05-06 01:20:10+00:00,Some doctors have recently reported on medical blogs and social media that their Covid-19 patients have improved after taking Paxlovid — and even tested negative — only to have symptoms flare up again a few days later. https://t.co/Sez3QwtTF4
1418,2022-05-06 01:00:17+00:00,"President Biden and Vice President Kamala Harris met Thursday at the White House with Christian Smalls, president of the Amazon Labor Union, and several other union organizers involved in successful campaigns at companies. https://t.co/djkwVZKUUH"
1419,2022-05-06 00:50:05+00:00,"Two-thirds of working parents meet the criteria for parental burnout, a new report says. The nonclinical term means they are so exhausted by the pressure of caring for their children, they feel they have nothing left to give. https://t.co/AS40fd5eke"
1420,2022-05-06 00:27:04+00:00,"States across the South and Midwest were bracing for more severe weather on Thursday, a day after springtime storms spawned tornadoes, floods and hail across much of the region. https://t.co/8Aaobd0wgD"
1421,2022-05-06 00:18:51+00:00,"Rent may rise by between 2 and 4 percent for one-year leases on rent-stabilized New York City apartments, the highest increase since 2013. https://t.co/vxXm56pT82"
1422,2022-05-06 00:00:04+00:00,"With graphic depictions, Amber Heard sought to counter testimony by Johnny Depp, her ex-husband, who identified her as the aggressor in their relationship. https://t.co/F2uqwpMPKS"
1423,2022-05-05 23:50:01+00:00,"Breaking News: The FDA said it would limit the use of Johnson &amp; Johnson’s Covid vaccine, citing safety concerns over a rare blood clotting disorder. https://t.co/9qJIkMG4AV"
1424,2022-05-05 23:36:05+00:00,"The number of unruly air passenger incidents reached its lowest level in the U.S. since 2020, a week after a federal judge in Florida struck down a government mask mandate on public transportation, according to FAA data. https://t.co/hZensTzxSo"
1425,2022-05-05 23:24:02+00:00,"Our reporters, @sangerkatz and @AsteadWesley, discussed the impact of the leaked draft opinion suggesting that the Supreme Court will overturn Roe v. Wade. Listen to the conversation. https://t.co/mRSAEukRHF https://t.co/9LR0WKdiOI"
1426,2022-05-05 23:01:07+00:00,Breaking News: The U.S. provided targeting information that helped Ukrainian forces locate and strike the flagship of Russia’s Black Sea fleet last month. https://t.co/pdmluD7yqG
1427,2022-05-05 22:47:06+00:00,Senator Chuck Schumer set up a vote next week on a bill to codify abortion rights into federal law. Republicans are all but sure to block it. https://t.co/7nV0jCW2fZ https://t.co/6nVt4elahP
1428,2022-05-05 22:31:05+00:00,A New York City panel may vote Thursday to support some of the largest rent increases that tenants across nearly one million rent-stabilized homes — a vast and crucial source of affordable housing — have faced in years. https://t.co/1iPozKmgoN
1429,2022-05-05 22:10:06+00:00,"Donald Trump asked his then-defense secretary, Mark Esper, about the possibility of launching missiles into Mexico to “destroy the drug labs” and wipe out the cartels, Esper said in his upcoming memoir. https://t.co/HsaD7M1GQX"
1430,2022-05-05 22:00:17+00:00,Recordings released to defense lawyers directly challenge assertions by prominent Republicans that an Arizona man named Ray Epps was a federal informant and helped start the Capitol riot. https://t.co/SwWBbkKOM5
1431,2022-05-05 21:45:02+00:00,"The new Bob Dylan Center, located in downtown Tulsa, Oklahoma, celebrates one of the world’s most elusive creators, and gives visitors a close-up look at notebooks and fan mail. Here’s a first look inside. https://t.co/bwzkrujsCP"
1432,2022-05-05 21:30:13+00:00,Four federal agencies want to revamp U.S. anti-redlining rules. The move would change the way banks get credit for doing business with underserved populations under a 1977 law that was meant to repair communities damaged by decades of redlining. https://t.co/BO5qtqY3th
1433,2022-05-05 21:10:03+00:00,"The man who attacked Dave Chappelle onstage late Tuesday evening at the Hollywood Bowl will not be charged with a felony, prosecutors said Thursday. https://t.co/u9ymdpESmY"
1434,2022-05-05 21:00:09+00:00,"The Northwest Coast Hall at the American Museum of Natural History reopens to the public on May 13, after a five-year renovation, with rare cultural objects and a fresh emphasis on the lives of the Indigenous people who made them. https://t.co/fvv94nFvwT"
1435,2022-05-05 20:51:22+00:00,Karine Jean-Pierre has been named White House press secretary. She will be the first Black woman and the first openly gay person to serve in the role. https://t.co/1HIvotvtM6 https://t.co/g8sXjiLGFW
1436,2022-05-05 20:45:09+00:00,"Russian fighter jets launched three airstrikes on the eastern Ukrainian city of Kramatorsk on Thursday, injuring at least 26 people and gutting a large apartment complex. https://t.co/uqkwBhLQDx https://t.co/nq1KTX8CQw"
1437,2022-05-05 20:30:09+00:00,"Aleksandr Lukashenko, the authoritarian leader of Belarus and close ally of President Vladimir Putin, said Russia’s invasion had ""dragged on"" and called for an end to the ""war,"" using a word that the Kremlin has assiduously avoided. https://t.co/92ywHzHo6Q"
1438,2022-05-05 20:20:05+00:00,"To break the monotony of chicken- and moose-based soups and stews, residents of remote Alaskan villages are increasingly using food-delivery services, with the help of bush pilots. They can pay anywhere from $10 to $30 just to get their food to the plane. https://t.co/0wOrHcmjgN https://t.co/w08JfmBmC3"
1439,2022-05-05 20:13:32+00:00,"The S&amp;P 500 fell 3.6%, erasing Wednesday’s gains as volatility continued to grip the market. The Nasdaq had its biggest drop since June 2020. https://t.co/BgZ05L6Lho"
1440,2022-05-05 20:07:03+00:00,"Scientists are examining a potential link to an unexpected consequence of Covid: erectile dysfunction. But other factors related to the pandemic, like heightened anxiety, may also be to blame. https://t.co/CBkxG3exeF"
1441,2022-05-05 20:00:16+00:00,"The health of the world’s peatlands is an important factor in our quest to contain climate change. What signs should we be tracking of how they are faring?
https://t.co/OJ58qlLgit"
1442,2022-05-05 19:45:12+00:00,"One Dirty Shirley demo on TikTok has 6.4 million views. In other videos, the drink has been memed, mocked, riffed on and, in one case, dubbed “the new espresso martini,” which was the summer drink of 2021. https://t.co/0Pa9uzcDES https://t.co/faFIUHpNp3"
1443,2022-05-05 19:34:04+00:00,"In Opinion

""The street doesn’t always have to be a place to list demands for instant change. The Floyd protests, for example, led to a boost in voter registration for Democrats,"" writes @jaycaspiankang. ""The point is the people.""
https://t.co/80MY6eKKTZ"
1444,2022-05-05 19:30:16+00:00,"Alison Leiby had just performed her show ""Oh God, a Show About Abortion"" when she learned of the leaked draft opinion showing that the Supreme Court could be on the verge of overturning Roe v. Wade. ""It was just an absolute confrontation with reality."" https://t.co/D7oZcd2NU9"
1445,2022-05-05 19:15:09+00:00,"An unrelenting spate of sandstorms in Iraq this year has grounded flights, blanketed cities and towns in orange dust and sent hundreds of Iraqis to hospitals for respiratory problems. https://t.co/cUPBoYhe5p"
1446,2022-05-05 19:00:07+00:00,The Irish government delayed a decision on a plan to give ownership of a proposed state-funded maternity hospital to a charity set up by an order of Catholic nuns. Abortion rights activists are fighting the plan. https://t.co/1iOIib8Ab5
1447,2022-05-05 18:43:13+00:00,"Two assailants said to be armed with a gun and an ax attacked passers-by in an Israeli town on Thursday night, killing at least three, according to initial police reports. https://t.co/dTjLJboobi"
1448,2022-05-05 18:40:09+00:00,"An unrelenting spate of sandstorms in Iraq this year has grounded flights, blanketed cities and towns in orange dust and sent hundreds of Iraqis to hospitals for respiratory problems. https://t.co/ZdeqZz1Oi9 https://t.co/Yh7g0krkV7"
1449,2022-05-05 18:30:12+00:00,"The Israeli government said that President Vladimir Putin apologized to Prime Minister Naftali Bennett for remarks by Russia’s top diplomat about Jews. The Kremlin acknowledged that the two leaders discussed the Holocaust, but didn’t mention an apology. https://t.co/lvJhsazLgU"
1450,2022-05-05 18:24:17+00:00,Senator Chuck Schumer set up a vote next week on a bill to codify abortion rights into federal law. Republicans are all but sure to block it. https://t.co/AqsHZ1Njh2
1451,2022-05-05 18:10:04+00:00,"The vaquita, a shy porpoise from Mexico with panda-like eyes, is one of the world’s most endangered animals. Only about 10 remain.

But now there’s some rare good news about their chance for survival. https://t.co/wV95SMniC3"
1452,2022-05-05 18:00:11+00:00,"News Analysis: Russia’s war against Ukraine has leveled cities and killed tens of thousands of people. But quietly, some military analysts and Western officials are asking why the onslaught has not been even worse, @antontroian and @julianbarnes write. https://t.co/8j7miYZnGi"
1453,2022-05-05 17:45:08+00:00,The Azovstal steel plant is the last holdout of Ukrainian resistance in Mariupol as Moscow’s forces mount a final push to seize control of the city. Here’s why the Ukrainian port city has become a potent symbol for Russia. https://t.co/tSmNeawYO7
1454,2022-05-05 17:30:15+00:00,"In a difficult year for Democrats, party strategists see the looming rollback of abortion rights as an opportunity to galvanize key voting blocs, limit Republican gains and perhaps even pick up seats in certain states. https://t.co/UeORVuUKIh"
1455,2022-05-05 17:15:08+00:00,"The most prominent son of Nicaragua’s autocratic president quietly approached Washington, according to officials, as President Biden levied sanctions against Russia, one of Nicaragua’s few remaining allies. The key topic: sanctions relief for the family. https://t.co/79y6orNMJB"
1456,2022-05-05 17:00:22+00:00,"Mesmerizing infants is both art and science at Moonbug, a child entertainment powerhouse. Its analytics team constantly shifts through YouTube data. Apparently, children love:
— Yellow buses
— Objects covered in dirt
— Minor injuries that require Band-Aids
https://t.co/WiouooPSf1 https://t.co/P4TuHPqu6M"
1457,2022-05-05 16:45:08+00:00,"A megafire that has ballooned across more than 160,000 acres in northern New Mexico threatens a multigenerational culture that has endured for centuries — long before the U.S. came into existence. https://t.co/6Illfwq8GS"
1458,2022-05-05 16:30:18+00:00,"Justice Samuel Alito Jr., the author of the leaked draft opinion on Roe v. Wade, was once Chief Justice John Roberts Jr.’s closest ally on the Supreme Court. Now they are emblems of a stark divide as the court confronts whether to overturn the decision. https://t.co/6oi3jukU7T"
1459,2022-05-05 16:15:05+00:00,"A Maryland man who died two months after receiving a heart transplant from a genetically altered pig was infected with a virus that the animals are known to carry, according to the surgeon. The infection may have contributed to his death. https://t.co/uAnhhTemO3"
1460,2022-05-05 16:00:18+00:00,"Mesmerizing infants is both art and science at Moonbug, a child entertainment powerhouse that makes and markets shows for audiences up to 6 years old. If you have kids, the company's shows may already have driven you to the brink of madness. https://t.co/KG9WlVF94G"
1461,2022-05-05 15:48:13+00:00,"Stocks dropped on Thursday, erasing yesterday’s gains, their best day since 2020, as volatility continued to rule the markets. https://t.co/FWU5R0ezbe"
1462,2022-05-05 15:45:06+00:00,"Ads account for roughly 90% of Twitter’s revenue. Numerous advertising executives say they’re willing to move their money elsewhere, especially if Elon Musk gets rid of the safeguards that allowed Twitter to remove racist rants and conspiracy theories. https://t.co/mT4gF9PIRb"
1463,2022-05-05 15:30:12+00:00,"Nearly 15 million more people died during the first two years of the pandemic than would have been expected during pre-pandemic times, the WHO found. The previous death count, from countries’ reporting, was six million. https://t.co/fj6WmdcvLK https://t.co/VCmqsAyaKV"
1464,2022-05-05 15:15:09+00:00,"The Seattle Sounders became the first Major League Soccer team to qualify for the FIFA Club World Cup.

The problem is that no one, not even FIFA, is sure when it will take place, or what it will look like.
https://t.co/PNk4yN0HW1"
1465,2022-05-05 15:00:14+00:00,Medication abortion — a two-drug combination that can be taken at home and is authorized in the first 10 weeks of pregnancy — accounts for more than half of recent abortions in the U.S. Conservative states have already begun passing laws to restrict it. https://t.co/2JgyXurynq
1466,2022-05-05 14:54:11+00:00,"Russian fighter jets launched three airstrikes on the eastern Ukrainian city of Kramatorsk on Thursday, injuring at least 26 people, and destroying a large apartment complex. 

Live updates: https://t.co/eX1Eau2Evs"
1467,2022-05-05 14:27:03+00:00,"As the Supreme Court reconsiders Roe v. Wade months shy of its 50th anniversary, and likely prepares to overturn it, according to a leaked draft opinion, here are 10 books that help frame the abortion debate in the U.S. https://t.co/CeJUzJjKBw"
1468,2022-05-05 14:10:07+00:00,"Col. Gail Curley, the 11th marshal of the U.S. Supreme Court, has been tasked with uncovering who leaked the draft opinion overruling Roe v. Wade. Chief Justice John Roberts Jr. ordered the investigation hours after Politico reported the document. https://t.co/sakpRV77Zd"
1469,2022-05-05 14:00:17+00:00,Deadly wildfires in recent years have led U.S. officials to embrace planned fires to thin forests before disaster strikes. But climate change is making it tougher to do safely. https://t.co/JPU7Tf1Rl0
1470,2022-05-05 13:55:05+00:00,"About 150 skulls, with missing teeth and shattered bits of bone, were found in a cave in southern Mexico in 2012.

The police thought it was a gang-related crime scene. But it turns out the killings happened more than 1,000 years ago.
https://t.co/3cTazFiJ8h"
1471,2022-05-05 13:45:06+00:00,"Shell, Europe’s largest energy company, reported its biggest ever quarterly profit amid high oil and natural gas prices. The company recorded $9.1 billion in profit in the first three months of the year.
https://t.co/k3leaF2Dbe"
1472,2022-05-05 13:30:09+00:00,"Cinco de Mayo has a history that runs deep and continues to serve as a vehicle conveying Mexican culture, pride and values.

Here are a few things to know about the day.
https://t.co/pKAGVYexDu"
1473,2022-05-05 13:25:04+00:00,"Ukraine made significant gains in the battleground of Kharkiv in recent days, regaining strategic territory around the city. The advance could hinder Moscow’s assault in the eastern Donbas region, analysts said.
https://t.co/cYhJPUqZos"
1474,2022-05-05 13:10:04+00:00,"A statue in Senegal of a French general once hailed as a hero was removed in 2020, after more Senegalese became aware of his role as a colonizer.

Its whereabouts are a mystery, and as the country reckons with its past, many want to keep it that way.
https://t.co/aiCnI4fLdg"
1475,2022-05-05 13:00:06+00:00,"Costly technology that can capture and store carbon, once a last resort, is increasingly baked into efforts to fight climate change. But nature has tools for doing the same thing: peatlands.

How can we track the fortunes of these long-neglected landscapes?https://t.co/DgD1rdInyf"
1476,2022-05-05 12:50:02+00:00,"Angel Luis Masdeu tried to rob a bank from the back of a taxi, failed, and was sentenced to six years in prison. The police in Hartsville, South Carolina, called him “one of the dumbest of the dumb crooks” they had encountered. https://t.co/FD2Fgd2V5F"
1477,2022-05-05 12:44:05+00:00,"When UK voters go to the polls today to select thousands of local representatives, their choices will signal their opinions on the Conservative Party and its leader, Prime Minister Boris Johnson.

Here's what to watch for. https://t.co/0UcdkivBMG"
1478,2022-05-05 12:38:19+00:00,"Breaking News: Nearly 15 million more people than expected died during the pandemic, the WHO said, far exceeding Covid tolls reported by countries.
https://t.co/GpDiu2tizK"
1479,2022-05-05 12:30:08+00:00,"Elon Musk grew up in elite white communities in South Africa, detached from apartheid’s atrocities and surrounded by anti-Black propaganda.

He sees his takeover of Twitter as a free speech win but in his youth did not suffer the effects of misinformation. https://t.co/bciCJDWGGP"
1480,2022-05-05 12:25:07+00:00,"If the Supreme Court revokes Roe v. Wade, as suggested by a leaked draft opinion, states will likely make their own decisions on abortion provision.

Where would access be assured, and where would it be in jeopardy? Listen to today’s episode of The Daily.
https://t.co/e8DBNe2N57"
1481,2022-05-05 12:20:05+00:00,"Headway convened a group of “peatheads” to help answer reader questions about the unsung hero of carbon capture: peatlands.

Here are seven of the most common questions readers shared with us:
https://t.co/yQDmlfHIw9"
1482,2022-05-05 12:09:05+00:00,"Russian forces mounted a furious assault on the Azovstal steel factory, seeking to destroy the last pocket of resistance in Mariupol and allow Moscow to claim a victory ahead of a symbolic Russian holiday. https://t.co/WMkNXOqsn4"
1483,2022-05-05 12:05:05+00:00,"Elon Musk has brought in investors who will contribute $7 billion to help fund his Twitter deal, a filing shows. https://t.co/1lwQrdWnsY"
1484,2022-05-05 12:01:05+00:00,"Repairing Scotland's extensive peatlands could help the world mitigate climate change. It could also make a fast-fashion billionaire even richer.
https://t.co/J6GAVUrCbd"
1485,2022-05-05 11:45:03+00:00,"Chile this week called on FIFA to throw Ecuador out of the soccer World Cup and hand its place to Chile instead, filing a dispute over a player’s eligibility. https://t.co/vWalTlv1yg"
1486,2022-05-05 11:30:15+00:00,"In the run-up to an August primary, Arizona shows just how firm of a grasp Donald Trump and his election conspiracy theories still have at every level of the Republican party, from local activists to top statewide candidates. https://t.co/Jyu2aPTa0i"
1487,2022-05-05 11:00:02+00:00,"If the Supreme Court overturned Roe v. Wade, abortion pills would likely become a more sought-after method for terminating a pregnancy. Some states are moving to restrict them, while others are working to expand access. https://t.co/wji7DThwS5"
1488,2022-05-05 10:30:05+00:00,"Shawn Williams was just 19 when he was falsely accused of a 1993 murder in Brooklyn.

Now, after being freed in 2018, city officials will pay him $10.5 million to settle a federal civil rights suit against a former detective and two other officers. https://t.co/7bVmlTE5al"
1489,2022-05-05 10:00:05+00:00,"Neal Adams, a comic book artist who helped revitalize Batman by giving him a darker image, and also championed the rights of comic book creators, has died. He was 80. https://t.co/plZRAmsK1w"
1490,2022-05-05 09:45:08+00:00,"China's uncompromising zero-Covid policy has left millions unable to work.

As the country enforces stringent lockdowns to battle outbreaks, migrant workers and recent college graduates have been hit hardest. https://t.co/rQnSP61GoE"
1491,2022-05-05 09:31:05+00:00,"The Kimbell Art Museum in Texas bought “Basket of Wild Strawberries” at a French auction for more than $22 million. The Louvre has been working to name the painting a national treasure and buy it. Under French law, the export can be frozen for 30 months. https://t.co/GkCghW0Y87"
1492,2022-05-05 09:00:20+00:00,Here's a look at some of the highlights worth watching from late-night TV. https://t.co/oqTumU8Yin
1493,2022-05-05 08:30:08+00:00,"President Recep Tayyip Erdogan of Turkey announced a plan to draw Syrian refugees back to their home country by building homes, schools and hospitals in Syria, near the Turkish border. But experts question whether refugees will return willingly. https://t.co/VJo4292pAG"
1494,2022-05-05 08:00:07+00:00,"Britain's Conservative Party faces an important electoral test as Prime Minister Boris Johnson battles a scandal over parties in Downing Street that broke Covid lockdown rules.

But things may still not be as easy for the opposition as they might seem. https://t.co/DVoEO3x4Xb"
1495,2022-05-05 07:30:15+00:00,"As concern grows that President Vladimir Putin of Russia may escalate assaults on Ukraine, the EU is moving toward a full ban on Russia’s oil.

Follow live updates on the war. https://t.co/9cQMelOFQP"
1496,2022-05-05 07:00:07+00:00,"More than two months into Russia’s brutal war on Ukraine, the European Union on Wednesday announced plans to embargo Russian oil, its biggest economic sacrifice yet to inflict pain on the Russian economy and President Vladimir Putin. https://t.co/Y6Opy2Vm7H"
1497,2022-05-05 06:00:10+00:00,"News Analysis: India's neutrality over Russia’s war in Ukraine is no longer just about keeping its options open in a world with multiple centers of power, Emily Schmall and Stanley Reed write. It has evolved into a lucrative case of economic opportunism. https://t.co/FJUYq5Us0T"
1498,2022-05-05 05:00:07+00:00,"""Moon Knight"" was a risk for Oscar Isaac, even though his résumé includes some of the biggest fantasy franchises Hollywood has made, including ""Star Wars"" and ""X-Men."" He explained why, in the end, playing the film's title character felt right. https://t.co/5mtWVx3Qsv"
1499,2022-05-05 04:00:04+00:00,Need a reminder of all that Dr. Strange has been up to since his first film? Here’s a guide before you see “Doctor Strange in the Multiverse of Madness.” https://t.co/Tmo7sJiS0J
1500,2022-05-05 03:40:09+00:00,"Here’s a look at how Russia’s Victory Day on May 9, a holiday marking the Soviet Union’s defeat of Nazi Germany, has transformed during President Vladimir Putin’s two decades in power — and why it’s so significant this year.
https://t.co/IUDUM8Hf5f"
1501,2022-05-05 03:10:04+00:00,"Covid-19 was a leading cause of maternal deaths in parts of Latin America in 2021, a WHO official said on Wednesday. https://t.co/4YwL3y2Gas"
1502,2022-05-05 03:00:05+00:00,"Peter Thiel, Tucker Carlson and Donald Trump formed an alliance to help supply J.D. Vance with money, media attention and momentum. https://t.co/1h7XH8033w"
1503,2022-05-05 02:40:03+00:00,"A growing number of White House Correspondents Dinner attendees have tested positive for Covid, including Secretary of State Antony Blinken. https://t.co/sadG6f9b0S"
1504,2022-05-05 02:00:10+00:00,"A dramatic account of how the Oath Keepers leader, Stewart Rhodes, tried to reach Donald Trump on Jan. 6 with a message that the group could help keep him in power was revealed in federal court. https://t.co/G8MwFS78f1"
1505,2022-05-05 01:40:01+00:00,It’s time to make mom something special. These simple and delicious recipes are great for all ages and skill levels this Mother's Day. https://t.co/NUr09jyhhC
1506,2022-05-05 01:00:16+00:00,"J.R. Majewski, a surprise winner of a Republican primary in Ohio, has voiced sympathy for QAnon believers and advanced baseless theories about the 2020 presidential election and the Jan. 6 Capitol riot. https://t.co/zwLwMGYyhG"
1507,2022-05-05 00:40:07+00:00,Sotheby’s has sold for nearly $9.3 million the jersey worn by the Argentine soccer legend Diego Maradona during his “hand of God” goal. It is believed to be the highest price ever paid for a piece of sports memorabilia. https://t.co/3xOwY9Knzq
1508,2022-05-05 00:30:03+00:00,"Amber Heard took the stand for the first time in the defamation case filed against her by Johnny Depp, her ex-husband, who says he was damaged by an op-ed she wrote. https://t.co/UUrYvjVjr7"
1509,2022-05-04 23:54:01+00:00,"Breaking News: The U.S. has provided intelligence that has helped Ukraine target and kill many Russian generals who have died in the war, officials said. https://t.co/QwzcL9B7Yd"
1510,2022-05-04 23:40:04+00:00,"About 3,500 devotees of Dorothy, Blanche, Rose and Sophia gathered in Chicago late last month for Golden-Con, the first fan convention dedicated to “The Golden Girls.” Our writer and photographer took a tour. https://t.co/twQmd4NHBm"
1511,2022-05-04 23:20:05+00:00,"In Opinion

""I find that very little of the recent political battles over what schools are teaching actually focuses on how American students are doing compared with students in other parts of the world,"" writes Jessica Grose. https://t.co/kBwWlrUV4B"
1512,2022-05-04 22:48:04+00:00,"A majority of Americans believe that abortion should be legal in all or most cases. But in states poised to put in new restrictions, people tend to say the procedure should be mostly or fully illegal, a New York Times analysis found. https://t.co/sULnVGajfd"
1513,2022-05-04 22:32:01+00:00,"Nathaniel Glover, a member of the pioneering hip-hop group Grandmaster Flash and the Furious Five, was sentenced Wednesday to 16 years in prison for killing a homeless man in 2017. https://t.co/EDBcHYQ3rq"
1514,2022-05-04 22:00:09+00:00,"An image of two natural disasters that are becoming more frequent and severe because of climate change — smoke from wildfires in New Mexico and dust from a storm in Colorado — was captured by satellite, illustrating the scope of the catastrophe. https://t.co/4OMTFiovfE https://t.co/0x9fZfmU0B"
1515,2022-05-04 21:45:04+00:00,"The Supreme Court legalized abortion in the U.S. with its ruling on Roe v. Wade in 1973. Nearly 50 years later, the court privately voted to strike down the decision, a leaked draft opinion shows. Here’s what to know about the case. https://t.co/yDrsAIcYew"
1516,2022-05-04 21:35:02+00:00,"Russia said on Wednesday that its forces would open corridors this week for civilians to escape the besieged Azovstal steel plant in Mariupol, Ukraine. Efforts to get people out have repeatedly failed in recent weeks under Russian shelling. https://t.co/a7a7RPmOQi"
1517,2022-05-04 21:30:11+00:00,"The prop master behind ""Severance"" talks about how her team sourced and made the eerie objects that define Lumon. https://t.co/uZvZCsyjuN"
1518,2022-05-04 21:15:07+00:00,Rhode Island’s top court upheld a state law that would protect access to abortions even if the Supreme Court overturns Roe v. Wade. The law was meant to preserve the current status quo if a ruling such as the leaked draft opinion were to go into effect. https://t.co/HrVd2GBoHY
1519,2022-05-04 21:05:05+00:00,Bolivian river dolphins were photographed with an anaconda in their mouths in August 2021. The aroused males could have been having a sexual romp with each other before the snake became entangled. https://t.co/wOyrIe6CUL https://t.co/tADtnIbPWv
1520,2022-05-04 21:00:13+00:00,Gov. Gavin Newsom vowed to protect the right to abortion in California and issued an impassioned “wake-up call” to the Democratic Party about what he described as a coordinated Republican-led effort to erode rights. https://t.co/vcl8TZEoF9
